Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1784365258,400,,Aggregated,54.200000,0.000000,2700,3000,3200,4500,5600,6800,8700,10000,16000,20000,20000,8785,2,2700,2887.8455060069464,8.474664064124227,20367.02775512822,276.69834945930563
1784365259,400,,Aggregated,54.700000,0.000000,2700,3000,3200,4500,5600,6800,8800,10000,16000,20000,20000,8841,2,2700,2899.813775402041,8.474664064124227,20367.02775512822,277.49869924216716
1784365260,400,,Aggregated,55.500000,0.000000,2700,3000,3200,4500,5600,6800,8800,10000,16000,20000,20000,8890,2,2700,2911.520565983005,8.474664064124227,20367.02775512822,277.42755905511814
1784365261,400,,Aggregated,55.000000,0.000000,2700,3000,3200,4500,5700,6800,8800,10000,16000,20000,20000,8952,2,2700,2919.6850375605773,8.474664064124227,20367.02775512822,276.765527256479
1784365262,400,,Aggregated,55.200000,0.000000,2700,3000,3200,4500,5700,6800,8800,10000,16000,20000,20000,9004,2,2700,2928.7407535180632,8.474664064124227,20367.02775512822,277.0277654375833
1784365263,400,,Aggregated,55.100000,0.000000,2700,3000,3200,4500,5700,6800,8900,10000,16000,20000,20000,9061,2,2700,2938.611496111361,8.474664064124227,20367.02775512822,276.9976823750138
1784365264,400,,Aggregated,54.400000,0.000000,2700,3000,3300,4500,5700,6800,9000,10000,16000,20000,20000,9117,2,2700,2947.0982838526566,8.474664064124227,20367.02775512822,277.696171986399
1784365265,400,,Aggregated,54.900000,0.000000,2700,3000,3300,4500,5700,6800,9000,10000,16000,20000,20000,9178,2,2700,2954.432656392819,8.474664064124227,20367.02775512822,277.46262802353453
1784365266,400,,Aggregated,54.900000,0.000000,2700,3000,3300,4500,5800,6800,9000,10000,16000,20000,20000,9231,2,2700,2963.9145114779367,8.474664064124227,20367.02775512822,278.27212653017006
1784365267,400,,Aggregated,55.300000,0.000000,2700,3100,3300,4500,5800,6800,9000,11000,16000,20000,20000,9290,2,2700,2972.7462164232734,8.474664064124227,20367.02775512822,278.24628632938646
1784365268,400,,Aggregated,56.800000,0.000000,2700,3100,3300,4500,5800,6900,9100,11000,16000,20000,20000,9350,2,2700,2985.300965241622,8.474664064124227,20367.02775512822,278.85026737967917
1784365269,400,,Aggregated,56.000000,0.000000,2800,3100,3300,4500,5800,6900,9100,11000,16000,20000,20000,9394,2,2800,2991.472725345493,8.474664064124227,20367.02775512822,279.0480093676815
1784365270,400,,Aggregated,56.100000,0.000000,2800,3100,3300,4500,5800,6900,9100,11000,17000,20000,20000,9448,2,2800,3000.131671727344,8.474664064124227,20367.02775512822,279.9241109229467
1784365271,400,,Aggregated,56.500000,0.000000,2800,3100,3400,4600,5800,6900,9100,11000,17000,20000,20000,9510,2,2800,3011.1524945229403,8.474664064124227,20367.02775512822,280.38338590956886
1784365272,400,,Aggregated,55.100000,0.000000,2800,3100,3400,4600,5800,6900,9100,11000,17000,20000,20000,9566,2,2800,3021.26236024467,8.474664064124227,20367.02775512822,280.5223708969266
1784365273,400,,Aggregated,55.900000,0.000000,2800,3100,3400,4600,5800,6900,9100,11000,17000,20000,20000,9624,2,2800,3029.447038952184,8.474664064124227,20367.02775512822,281.0595386533666
1784365274,400,,Aggregated,55.300000,0.000000,2800,3100,3500,4600,5900,6900,9100,11000,17000,20000,20000,9671,2,2800,3035.757641149272,8.474664064124227,20367.02775512822,281.5770861338021
1784365275,400,,Aggregated,56.000000,0.000000,2800,3100,3500,4600,5900,6900,9200,11000,17000,20000,20000,9713,2,2800,3043.5047922345666,8.474664064124227,20367.02775512822,282.7553793884485
1784365276,400,,Aggregated,55.400000,0.000000,2800,3100,3500,4600,5900,6900,9200,11000,17000,20000,20000,9771,2,2800,3051.380125045897,8.474664064124227,20367.02775512822,282.3090778835329
1784365277,400,,Aggregated,55.100000,0.000000,2800,3100,3500,4600,5900,6900,9200,11000,17000,20000,20000,9828,2,2800,3060.656145425417,8.474664064124227,20367.02775512822,281.7404354904355
1784365278,400,,Aggregated,53.800000,0.000000,2800,3100,3500,4600,5900,7000,9200,11000,17000,28000,28000,9883,2,2800,3074.5624535916527,8.474664064124227,27946.160176070407,282.12192654052416
1784365279,400,,Aggregated,53.800000,0.000000,2800,3100,3500,4600,5900,7000,9200,11000,17000,28000,28000,9940,2,2800,3084.36439454016,8.474664064124227,27946.160176070407,282.5869215291751
1784365280,400,,Aggregated,54.100000,0.000000,2800,3200,3600,4600,5900,7000,9300,11000,17000,28000,28000,9997,2,2800,3093.556857590854,8.474664064124227,27946.160176070407,283.1608482544763
1784365281,400,,Aggregated,52.900000,0.000000,2800,3200,3600,4600,5900,7000,9400,11000,17000,20000,28000,10043,2,2800,3103.3177527933094,8.474664064124227,27946.160176070407,283.2575923528826
1784365282,400,,Aggregated,54.600000,0.000000,2800,3200,3600,4600,5900,7000,9400,11000,17000,20000,28000,10096,2,2800,3109.361087232919,8.474664064124227,27946.160176070407,282.7511885895404
1784365283,400,,Aggregated,54.800000,0.000000,2800,3200,3600,4600,5900,7100,9500,11000,17000,20000,28000,10147,2,2800,3121.038197696042,8.474664064124227,27946.160176070407,282.68946486646297
1784365284,400,,Aggregated,53.100000,0.000000,2800,3200,3600,4600,5900,7100,9500,11000,17000,20000,28000,10211,2,2800,3126.866493301748,8.474664064124227,27946.160176070407,283.2756830868671
1784365285,400,,Aggregated,52.700000,0.000000,2800,3200,3600,4600,5900,7100,9500,11000,17000,20000,28000,10259,2,2800,3134.3548344762203,8.474664064124227,27946.160176070407,283.90067258017353
1784365286,400,,Aggregated,52.400000,0.000000,2800,3200,3600,4600,6000,7200,9500,11000,17000,20000,28000,10300,2,2800,3141.541204336225,8.474664064124227,27946.160176070407,284.8295145631068
1784365287,400,,Aggregated,53.800000,0.000000,2800,3200,3600,4600,6000,7200,9700,11000,17000,20000,28000,10361,2,2800,3152.6410104308807,8.474664064124227,27946.160176070407,284.5393301804845
1784365288,400,,Aggregated,54.500000,0.000000,2800,3200,3600,4600,6000,7200,9800,11000,17000,20000,28000,10405,2,2800,3161.3504895567753,8.474664064124227,27946.160176070407,285.5764536280634
1784365289,400,,Aggregated,52.800000,0.000000,2800,3200,3600,4600,6000,7300,9900,11000,17000,20000,28000,10466,2,2800,3173.501968101251,8.474664064124227,27946.160176070407,286.0800687941907
1784365290,400,,Aggregated,53.000000,0.000000,2800,3300,3600,4600,6000,7300,9900,11000,17000,20000,28000,10515,2,2800,3181.0189690379248,8.474664064124227,27946.160176070407,287.3115549215407
1784365292,400,,Aggregated,52.200000,0.000000,2800,3300,3600,4600,6000,7400,9900,11000,17000,20000,28000,10567,2,2800,3191.1291160269748,8.474664064124227,27946.160176070407,287.3730481688275
1784365293,400,,Aggregated,52.400000,0.000000,2900,3300,3700,4600,6100,7400,9900,11000,17000,20000,28000,10620,2,2900,3201.410639922743,8.474664064124227,27946.160176070407,289.1852165725047
1784365294,400,,Aggregated,52.300000,0.000000,2900,3300,3700,4600,6100,7400,10000,11000,18000,20000,28000,10670,3,2900,3209.886233914036,8.474664064124227,27946.160176070407,289.65051546391754
1784365295,400,,Aggregated,52.300000,0.000000,2900,3300,3700,4600,6100,7500,10000,11000,18000,20000,28000,10718,3,2900,3218.097076224252,8.474664064124227,27946.160176070407,290.81405112894197
1784365296,400,,Aggregated,52.300000,0.000000,2900,3300,3700,4600,6200,7500,10000,11000,18000,20000,28000,10781,3,2900,3228.576833067645,8.474664064124227,27946.160176070407,292.11594471755865
1784365297,400,,Aggregated,52.000000,0.100000,2900,3400,3700,4600,6200,7500,10000,11000,18000,20000,28000,10826,3,2900,3235.805466275304,8.474664064124227,27946.160176070407,292.7612229817107
1784365298,400,,Aggregated,50.400000,0.100000,2900,3400,3700,4600,6200,7500,10000,11000,18000,20000,28000,10874,3,2900,3243.337881197983,8.474664064124227,27946.160176070407,293.11063086260805
1784365299,400,,Aggregated,52.600000,0.100000,2900,3400,3700,4600,6200,7500,10000,11000,18000,20000,28000,10932,3,2900,3248.9566310037667,8.474664064124227,27946.160176070407,293.1341017197219
1784365300,400,,Aggregated,51.200000,0.100000,2900,3400,3700,4600,6300,7500,10000,11000,18000,20000,28000,10981,3,2900,3256.9101077135233,8.474664064124227,27946.160176070407,293.85748110372464
1784365301,400,,Aggregated,51.200000,0.100000,2900,3400,3700,4700,6300,7500,10000,11000,17000,20000,28000,11030,3,2900,3265.1826078650897,8.474664064124227,27946.160176070407,293.932184950136
1784365302,400,,Aggregated,51.200000,0.100000,2900,3400,3700,4700,6300,7600,10000,11000,17000,20000,28000,11093,3,2900,3275.121228015929,8.474664064124227,27946.160176070407,294.78977733705943
1784365303,400,,Aggregated,51.500000,0.100000,2900,3400,3700,4700,6400,7600,10000,11000,18000,20000,28000,11144,3,2900,3281.89113807175,8.474664064124227,27946.160176070407,294.8196338837042
1784365304,400,,Aggregated,51.500000,0.100000,2900,3500,3700,4700,6400,7600,10000,11000,18000,20000,28000,11201,3,2900,3291.1712700908543,8.474664064124227,27946.160176070407,296.0783858584055
1784365305,400,,Aggregated,52.200000,0.100000,2900,3500,3700,4700,6400,7600,10000,11000,18000,20000,28000,11250,3,2900,3298.431224740206,8.474664064124227,27946.160176070407,296.7668444444444
1784365306,400,,Aggregated,53.300000,0.000000,2900,3500,3700,4700,6400,7600,10000,11000,18000,21000,28000,11292,3,2900,3305.0125585027804,8.474664064124227,27946.160176070407,296.4138328019837
1784365307,400,,Aggregated,53.300000,0.000000,2900,3500,3700,4700,6400,7700,10000,11000,18000,21000,28000,11346,3,2900,3312.8149353062668,8.474664064124227,27946.160176070407,296.9213819848405
1784365308,400,,Aggregated,51.000000,0.000000,2900,3500,3700,4700,6500,7700,10000,11000,18000,21000,28000,11402,3,2900,3321.137686603662,8.474664064124227,27946.160176070407,297.4622873180144
1784365309,400,,Aggregated,52.000000,0.000000,2900,3500,3700,4700,6500,7700,10000,11000,18000,21000,28000,11455,3,2900,3331.174822512855,8.474664064124227,27946.160176070407,297.5278044522043
1784365310,400,,Aggregated,52.600000,0.000000,3000,3500,3700,4700,6500,7700,10000,11000,18000,21000,28000,11507,3,3000,3338.350338167695,8.474664064124227,27946.160176070407,297.6667246024159
1784365311,400,,Aggregated,52.400000,0.000000,3000,3500,3800,4700,6500,7700,10000,11000,18000,21000,28000,11567,3,3000,3348.1355551940287,8.474664064124227,27946.160176070407,297.83193567908705
1784365312,400,,Aggregated,52.700000,0.000000,3000,3500,3800,4700,6600,7700,10000,11000,18000,21000,28000,11608,3,3000,3353.1361347158745,8.474664064124227,27946.160176070407,297.6139731219848
1784365313,400,,Aggregated,52.700000,0.000000,3000,3500,3800,4700,6600,7800,10000,11000,18000,21000,28000,11649,3,3000,3361.7097562499935,8.474664064124227,27946.160176070407,297.7196325864881
1784365314,400,,Aggregated,51.300000,0.000000,3000,3500,3800,4700,6600,7800,10000,11000,18000,21000,28000,11695,3,3000,3368.4670994430603,8.474664064124227,27946.160176070407,298.5521162890124
1784365315,400,,Aggregated,50.700000,0.000000,3000,3500,3800,4700,6600,7800,10000,11000,18000,21000,28000,11738,3,3000,3375.1959265839373,8.474664064124227,27946.160176070407,298.35304140398705
1784365316,400,,Aggregated,50.700000,0.000000,3000,3500,3800,4700,6600,7800,10000,11000,18000,21000,28000,11797,3,3000,3383.068070516897,8.474664064124227,27946.160176070407,298.993557684157
1784365317,400,,Aggregated,48.900000,0.000000,3000,3600,3900,4700,6600,7800,10000,11000,18000,21000,28000,11844,3,3000,3390.417770642879,8.474664064124227,27946.160176070407,299.7321006416751
1784365318,400,,Aggregated,50.600000,0.000000,3000,3600,3900,4700,6600,7800,10000,11000,18000,22000,28000,11898,3,3000,3400.616191893176,8.474664064124227,27946.160176070407,300.4289796604471
1784365319,400,,Aggregated,49.600000,0.000000,3000,3600,4000,4700,6700,7900,10000,12000,18000,22000,28000,11945,3,3000,3409.3561462045614,8.474664064124227,27946.160176070407,300.8601088321473
1784365320,400,,Aggregated,49.100000,0.000000,3000,3600,4100,4700,6700,7900,10000,12000,18000,22000,28000,12001,3,3000,3419.019936946484,8.474664064124227,27946.160176070407,301.7874343804683
1784365321,400,,Aggregated,48.600000,0.000000,3000,3600,4100,4700,6700,8000,10000,12000,18000,22000,28000,12046,3,3000,3426.1370102106875,8.474664064124227,27946.160176070407,302.70662460567826
1784365322,400,,Aggregated,49.300000,0.000000,3000,3600,4200,4700,6700,8000,10000,12000,18000,22000,28000,12095,3,3000,3434.867380795377,8.474664064124227,27946.160176070407,303.08168664737497
1784365323,400,,Aggregated,47.700000,0.000000,3000,3600,4200,4700,6700,8000,10000,12000,18000,22000,28000,12141,3,3000,3442.4650241480613,8.474664064124227,27946.160176070407,302.83881064162756
1784365324,400,,Aggregated,48.400000,0.000000,3000,3600,4200,4700,6700,8000,10000,12000,18000,22000,28000,12190,3,3000,3452.8577535949016,8.474664064124227,27946.160176070407,304.79245283018867
1784365325,400,,Aggregated,49.100000,0.000000,3000,3600,4200,4700,6700,8000,10000,12000,18000,22000,28000,12240,3,3000,3461.870462897209,8.474664064124227,27946.160176070407,305.1453431372549
1784365326,400,,Aggregated,49.000000,0.000000,3000,3600,4200,4700,6700,8000,10000,12000,18000,22000,28000,12291,3,3000,3470.1805046352033,8.474664064124227,27946.160176070407,305.10479212431864
1784365327,400,,Aggregated,49.300000,0.000000,3100,3600,4200,4800,6800,8000,10000,12000,18000,22000,28000,12344,3,3100,3477.023032286795,8.474664064124227,27946.160176070407,306.99991898898253
1784365328,400,,Aggregated,48.400000,0.000000,3100,3600,4200,4800,6800,8000,10000,12000,18000,22000,28000,12398,3,3100,3484.2448617529853,8.474664064124227,27946.160176070407,306.8691724471689
1784365329,400,,Aggregated,49.800000,0.000000,3100,3600,4200,4800,6800,8000,10000,12000,18000,22000,28000,12445,3,3100,3490.685471758971,8.474664064124227,27946.160176070407,306.7284853354761
1784365330,400,,Aggregated,49.800000,0.000000,3100,3600,4200,4800,6800,8000,10000,12000,18000,22000,28000,12488,3,3100,3496.9707174027544,8.474664064124227,27946.160176070407,307.16303651505444
1784365331,400,,Aggregated,49.900000,0.000000,3100,3700,4200,4800,6800,8100,10000,12000,19000,26000,28000,12542,3,3100,3508.3658125487464,8.474664064124227,27946.160176070407,307.0904959336629
1784365332,400,,Aggregated,48.900000,0.000000,3100,3700,4200,4800,6800,8100,10000,12000,20000,26000,28000,12590,3,3100,3515.2390722193204,8.474664064124227,27946.160176070407,307.57966640190625
1784365333,400,,Aggregated,49.900000,0.000000,3100,3700,4200,4800,6800,8100,10000,12000,20000,26000,28000,12638,3,3100,3520.210260149982,8.474664064124227,27946.160176070407,307.3662763095426
1784365334,400,,Aggregated,49.300000,0.000000,3100,3700,4200,4800,6800,8100,10000,12000,20000,26000,28000,12696,3,3100,3529.323261418978,8.474664064124227,27946.160176070407,307.1847038437303
1784365335,400,,Aggregated,49.400000,0.000000,3100,3700,4200,4800,6800,8100,10000,12000,20000,26000,28000,12745,3,3100,3537.195607068667,8.474664064124227,27946.160176070407,307.0535896429973
1784365336,400,,Aggregated,50.500000,0.000000,3100,3700,4200,4800,6800,8100,10000,12000,20000,26000,28000,12794,3,3100,3542.619035878011,8.474664064124227,27946.160176070407,307.124277004846
1784365337,400,,Aggregated,50.700000,0.000000,3100,3700,4200,4800,6900,8100,10000,12000,20000,26000,28000,12843,3,3100,3549.569277232391,8.474664064124227,27946.160176070407,307.47574554231875
1784365338,400,,Aggregated,50.600000,0.000000,3100,3700,4200,4800,6900,8100,11000,12000,20000,26000,28000,12891,3,3100,3557.0155290217613,8.474664064124227,27946.160176070407,307.9959661779536
1784365339,400,,Aggregated,49.500000,0.000000,3100,3700,4200,4800,6900,8100,11000,12000,20000,26000,28000,12939,3,3100,3565.153270125593,8.474664064124227,27946.160176070407,308.07929515418505
1784365340,400,,Aggregated,49.900000,0.000000,3100,3700,4200,4800,6900,8100,11000,12000,20000,26000,28000,12992,4,3100,3571.3558997467326,8.474664064124227,27946.160176070407,308.831203817734
1784365341,400,,Aggregated,49.500000,0.000000,3100,3700,4200,4900,6900,8100,11000,12000,19000,26000,28000,13048,4,3100,3577.488804933262,8.474664064124227,27946.160176070407,308.5204629061925
1784365342,400,,Aggregated,50.100000,0.100000,3100,3700,4200,4900,6900,8100,11000,12000,19000,26000,28000,13094,4,3100,3582.9191076941356,8.474664064124227,27946.160176070407,308.64892317091795
1784365343,400,,Aggregated,49.900000,0.100000,3100,3700,4200,4900,6900,8100,11000,12000,19000,26000,28000,13136,4,3100,3587.6863684386694,8.474664064124227,27946.160176070407,308.920371498173
1784365344,400,,Aggregated,50.700000,0.100000,3100,3700,4200,4900,6900,8100,11000,12000,19000,26000,28000,13190,4,3100,3594.439947631417,8.474664064124227,27946.160176070407,308.872706595906
1784365345,400,,Aggregated,49.500000,0.100000,3100,3800,4200,4900,6900,8100,11000,12000,19000,26000,28000,13237,4,3100,3601.348410027249,8.474664064124227,27946.160176070407,308.410289340485
1784365346,400,,Aggregated,49.700000,0.100000,3100,3800,4200,4900,6900,8100,11000,12000,19000,26000,28000,13284,4,3100,3608.4485753015456,8.474664064124227,27946.160176070407,308.2618187292984
1784365347,400,,Aggregated,49.500000,0.100000,3200,3800,4200,4900,6900,8100,11000,12000,19000,26000,28000,13328,4,3200,3613.0479459634316,8.474664064124227,27946.160176070407,309.20700780312126
1784365348,400,,Aggregated,48.800000,0.100000,3200,3800,4200,4900,7000,8100,11000,12000,19000,26000,28000,13375,4,3200,3620.8723122258352,8.474664064124227,27946.160176070407,309.13644859813087
1784365349,400,,Aggregated,48.700000,0.100000,3200,3800,4200,4900,7000,8100,11000,12000,19000,26000,28000,13424,4,3200,3629.6340015919104,8.474664064124227,27946.160176070407,308.83186829558997
1784365350,400,,Aggregated,48.100000,0.100000,3200,3800,4200,4900,7000,8100,11000,12000,19000,26000,28000,13472,4,3200,3635.3376551161814,8.474664064124227,27946.160176070407,310.4418052256532
1784365351,400,,Aggregated,47.900000,0.100000,3200,3800,4200,4900,7000,8100,11000,12000,19000,26000,28000,13514,4,3200,3642.9721492361805,8.474664064124227,27946.160176070407,311.0143554832026
1784365352,400,,Aggregated,47.400000,0.000000,3200,3800,4200,4900,7000,8200,11000,12000,19000,26000,28000,13572,4,3200,3652.491898021721,8.474664064124227,27946.160176070407,311.35226937813144
1784365353,400,,Aggregated,46.700000,0.000000,3200,3800,4200,5000,7000,8200,11000,12000,19000,26000,28000,13617,4,3200,3657.8590627203093,8.474664064124227,27946.160176070407,313.3093192333113
1784365354,400,,Aggregated,47.200000,0.000000,3200,3800,4300,5000,7000,8200,11000,12000,19000,26000,28000,13659,4,3200,3662.8351071420384,8.474664064124227,27946.160176070407,314.49571710959805
1784365355,400,,Aggregated,47.200000,0.000000,3200,3800,4300,5000,7000,8200,11000,12000,19000,26000,28000,13704,4,3200,3669.300010995669,8.474664064124227,27946.160176070407,314.7142440163456
1784365356,400,,Aggregated,46.600000,0.000000,3200,3900,4300,5000,7000,8200,11000,12000,19000,26000,28000,13762,4,3200,3679.581575518677,8.474664064124227,27946.160176070407,315.53415201278887
1784365357,400,,Aggregated,47.300000,0.000000,3200,3900,4300,5000,7000,8200,11000,12000,19000,26000,28000,13804,4,3200,3685.3239470978237,8.474664064124227,27946.160176070407,316.1579976818314
1784365358,400,,Aggregated,47.900000,0.000000,3200,3900,4300,5000,7100,8200,11000,12000,19000,26000,28000,13849,4,3200,3692.3253761841556,8.474664064124227,27946.160176070407,315.92880352372015
1784365359,400,,Aggregated,47.600000,0.000000,3200,3900,4300,5000,7100,8200,11000,12000,19000,26000,28000,13895,5,3200,3697.8775595571947,8.474664064124227,27946.160176070407,315.4219503418496
1784365360,400,,Aggregated,47.100000,0.000000,3200,3900,4300,5100,7100,8200,11000,12000,19000,26000,28000,13952,5,3200,3708.6816220851933,8.474664064124227,27946.160176070407,316.2008314220183
1784365361,400,,Aggregated,47.600000,0.100000,3300,3900,4300,5100,7100,8200,11000,12000,19000,26000,28000,14007,5,3300,3714.318680991372,8.474664064124227,27946.160176070407,315.9423145570072
1784365362,400,,Aggregated,47.600000,0.100000,3300,3900,4300,5100,7100,8200,11000,12000,19000,26000,28000,14054,5,3300,3720.7699903654448,8.474664064124227,27946.160176070407,315.7203643090935
1784365363,400,,Aggregated,48.900000,0.100000,3300,3900,4300,5100,7100,8200,11000,12000,19000,26000,28000,14100,5,3300,3727.067386075578,8.474664064124227,27946.160176070407,316.3916312056738
1784365364,400,,Aggregated,48.400000,0.100000,3300,3900,4300,5100,7100,8200,11000,12000,19000,26000,28000,14148,5,3300,3732.5658760900633,8.474664064124227,27946.160176070407,316.6622844218264
1784365365,400,,Aggregated,49.700000,0.100000,3300,4000,4300,5100,7200,8200,11000,12000,19000,26000,28000,14188,5,3300,3736.5524479215396,8.474664064124227,27946.160176070407,316.3471948125176
1784365366,400,,Aggregated,48.800000,0.100000,3300,4000,4300,5100,7200,8200,11000,12000,19000,26000,28000,14228,5,3300,3741.8708790558576,8.474664064124227,27946.160176070407,315.9845375316278
1784365367,400,,Aggregated,47.000000,0.100000,3300,4000,4300,5100,7200,8300,11000,12000,19000,26000,28000,14275,5,3300,3748.7466647786623,8.474664064124227,27946.160176070407,316.08980735551665
1784365368,400,,Aggregated,45.900000,0.100000,3300,4000,4300,5100,7200,8300,11000,12000,19000,26000,28000,14329,5,3300,3756.94647939969,8.474664064124227,27946.160176070407,316.2125061064973
1784365369,400,,Aggregated,47.000000,0.100000,3300,4000,4300,5100,7300,8300,11000,12000,19000,26000,28000,14376,5,3300,3763.8208044341013,8.474664064124227,27946.160176070407,316.04827490261545
1784365370,400,,Aggregated,47.800000,0.100000,3400,4000,4300,5200,7300,8300,11000,12000,19000,26000,28000,14421,5,3400,3770.749582704112,8.474664064124227,27946.160176070407,315.77609042368766
1784365371,400,,Aggregated,47.600000,0.000000,3400,4000,4300,5200,7300,8300,11000,12000,19000,26000,28000,14465,5,3400,3776.8348863172246,8.474664064124227,27946.160176070407,316.64286208088487
1784365372,400,,Aggregated,47.200000,0.000000,3400,4000,4300,5200,7300,8300,11000,12000,19000,26000,28000,14521,5,3400,3782.3689671948187,8.474664064124227,27946.160176070407,316.982714689071
1784365373,400,,Aggregated,46.200000,0.000000,3400,4000,4300,5200,7300,8300,11000,12000,19000,26000,28000,14568,5,3400,3791.7361349614534,8.474664064124227,27946.160176070407,317.02615321252057
1784365374,400,,Aggregated,46.700000,0.000000,3400,4000,4300,5200,7400,8400,11000,12000,19000,26000,28000,14610,5,3400,3798.783166427402,8.474664064124227,27946.160176070407,317.0462696783025
1784365375,400,,Aggregated,45.900000,0.000000,3400,4000,4300,5200,7400,8400,11000,13000,19000,26000,28000,14663,5,3400,3806.003151553451,8.474664064124227,27946.160176070407,317.01834549546476
1784365376,400,,Aggregated,46.400000,0.000000,3400,4000,4300,5200,7400,8400,11000,13000,19000,26000,28000,14707,5,3400,3811.2513642229856,8.474664064124227,27946.160176070407,317.8087985313116
1784365377,400,,Aggregated,47.200000,0.000000,3400,4000,4300,5200,7400,8400,11000,13000,19000,26000,28000,14762,5,3400,3817.1217628537524,8.474664064124227,27946.160176070407,317.85198482590437
1784365378,400,,Aggregated,48.600000,0.000000,3400,4000,4300,5200,7400,8500,11000,13000,19000,26000,28000,14809,5,3400,3825.5947880457193,8.474664064124227,27946.160176070407,318.3971233709231
1784365379,400,,Aggregated,47.900000,0.000000,3400,4100,4400,5200,7500,8500,11000,13000,19000,26000,28000,14853,5,3400,3829.157979522853,8.474664064124227,27946.160176070407,318.43849727327813
1784365380,400,,Aggregated,47.200000,0.000000,3400,4100,4400,5200,7500,8500,11000,13000,19000,26000,28000,14897,5,3400,3834.1545878818943,8.474664064124227,27946.160176070407,318.98946096529505
1784365381,400,,Aggregated,47.100000,0.000000,3500,4100,4400,5200,7500,8500,11000,13000,19000,26000,28000,14947,5,3500,3839.6209247899183,8.474664064124227,27946.160176070407,319.7151936843514
1784365382,400,,Aggregated,47.000000,0.000000,3500,4100,4400,5200,7500,8600,12000,13000,19000,26000,28000,15000,7,3500,3847.6607547196277,4.191391868516803,27946.160176070407,319.1862
1784365383,400,,Aggregated,48.300000,0.000000,3500,4100,4400,5200,7500,8600,12000,13000,19000,26000,28000,15037,7,3500,3852.98823255534,4.191391868516803,27946.160176070407,318.9087583959566
1784365384,400,,Aggregated,47.500000,0.200000,3500,4100,4400,5200,7500,8600,12000,13000,19000,26000,28000,15075,7,3500,3856.6138684048306,4.191391868516803,27946.160176070407,319.7903814262023
1784365385,400,,Aggregated,46.700000,0.200000,3500,4100,4400,5200,7500,8600,12000,13000,20000,26000,28000,15127,7,3500,3863.1594769957983,4.191391868516803,27946.160176070407,320.09763998149003
1784365386,400,,Aggregated,46.100000,0.200000,3500,4100,4400,5200,7600,8600,12000,13000,20000,26000,28000,15172,7,3500,3870.167459096862,4.191391868516803,27946.160176070407,320.21223306090167
1784365387,400,,Aggregated,46.800000,0.200000,3500,4100,4500,5200,7600,8600,12000,13000,20000,26000,28000,15217,7,3500,3877.6530097935083,4.191391868516803,27946.160176070407,321.0392981533811
1784365388,400,,Aggregated,46.200000,0.200000,3500,4100,4500,5300,7600,8700,12000,13000,20000,26000,28000,15266,7,3500,3883.3353045699378,4.191391868516803,27946.160176070407,322.34042971308793
1784365389,400,,Aggregated,45.500000,0.200000,3500,4100,4500,5300,7600,8700,12000,13000,20000,26000,28000,15316,7,3500,3891.354976965624,4.191391868516803,27946.160176070407,322.38776442935495
1784365390,400,,Aggregated,45.800000,0.200000,3500,4100,4500,5300,7600,8700,12000,13000,20000,26000,28000,15361,7,3500,3900.170201842388,4.191391868516803,27946.160176070407,322.20571577371265
1784365391,400,,Aggregated,46.400000,0.200000,3500,4100,4500,5300,7600,8700,12000,13000,20000,26000,28000,15398,7,3500,3904.3387038229716,4.191391868516803,27946.160176070407,322.02175607221716
1784365392,400,,Aggregated,47.200000,0.200000,3500,4100,4500,5300,7600,8700,12000,13000,20000,26000,28000,15454,7,3500,3912.2866475172304,4.191391868516803,27946.160176070407,322.04018377119195
1784365393,400,,Aggregated,44.900000,0.200000,3500,4100,4500,5300,7600,8800,12000,13000,20000,26000,28000,15492,7,3500,3916.9834559777237,4.191391868516803,27946.160176070407,322.4253162922799
1784365394,400,,Aggregated,44.900000,0.000000,3500,4100,4500,5300,7600,8800,12000,13000,20000,26000,28000,15528,7,3500,3922.641512555763,4.191391868516803,27946.160176070407,322.44274858320455
1784365395,400,,Aggregated,44.800000,0.000000,3500,4100,4500,5300,7700,8800,12000,13000,20000,26000,28000,15577,7,3500,3928.6076431552797,4.191391868516803,27946.160176070407,323.06920459652054
1784365396,400,,Aggregated,45.800000,0.000000,3500,4100,4600,5300,7700,8800,12000,13000,20000,26000,28000,15628,7,3500,3934.797817162586,4.191391868516803,27946.160176070407,323.3541080112618
1784365397,400,,Aggregated,45.600000,0.000000,3500,4100,4600,5300,7700,8800,12000,13000,20000,26000,28000,15669,7,3500,3940.3983147460954,4.191391868516803,27946.160176070407,324.98998021571254
1784365398,400,,Aggregated,45.200000,0.000000,3500,4200,4600,5300,7700,8800,12000,13000,20000,26000,28000,15714,7,3500,3947.7636797684745,4.191391868516803,27946.160176070407,325.53290059819267
1784365399,400,,Aggregated,44.800000,0.000000,3600,4200,4600,5300,7700,8800,12000,13000,20000,26000,28000,15763,7,3600,3954.0901691356376,4.191391868516803,27946.160176070407,326.2730444712301
1784365400,400,,Aggregated,44.600000,0.000000,3600,4200,4600,5300,7700,8800,12000,13000,20000,26000,28000,15803,7,3600,3958.6261024356854,4.191391868516803,27946.160176070407,326.69809529836107
